age,wc,education,marital status,race,gender,hours per week,IncomeClass
47,0,1,0,1,1,40,0
53,2,0,1,0,0,40,0
19,0,0,0,1,0,40,0
57,0,0,1,1,0,40,1
59,0,0,2,1,1,40,0
28,0,2,0,1,0,43,0
47,0,0,1,1,0,40,1
36,0,0,1,1,0,50,1
51,0,1,1,1,0,45,1
25,0,0,2,1,0,50,0
46,0,0,1,0,0,60,1
56,0,0,3,0,1,38,0
25,0,0,2,1,0,45,0
22,0,1,0,1,0,40,0
30,0,1,0,1,0,40,1
39,0,0,1,1,0,40,1
70,2,0,1,0,0,40,0
35,0,1,1,1,0,45,0
49,0,4,2,1,1,75,0
61,0,3,1,1,0,5,1
25,0,2,0,2,0,40,0
28,1,2,0,1,1,40,0
22,0,1,0,1,1,36,0
47,0,0,1,1,0,38,0
38,0,0,2,1,1,48,0
26,0,0,0,1,0,25,0
43,1,2,1,0,0,40,1
30,0,0,0,1,0,42,0
25,0,0,0,1,1,25,0
57,2,0,2,1,1,40,0
37,0,4,2,1,0,60,1
32,0,1,1,1,0,48,0
26,0,0,2,1,1,41,0
45,0,0,1,1,0,40,1
27,0,0,0,3,0,40,0
35,0,2,2,1,1,65,0
19,0,1,0,1,0,40,0
49,0,1,2,1,0,45,0
20,0,1,0,1,0,45,0
42,0,0,1,1,0,50,0
20,0,1,0,0,1,14,0
25,0,1,1,0,0,40,0
44,0,2,2,2,0,40,0
46,0,0,1,1,0,58,1
59,0,2,1,1,1,30,0
25,0,2,0,1,0,40,0
47,1,2,1,1,0,40,0
30,0,1,2,1,1,40,0
20,0,1,0,1,1,40,0
26,1,2,0,1,0,55,0
20,0,1,0,0,0,15,0
33,0,0,2,1,0,40,0
48,0,0,1,1,0,40,0
52,0,2,1,1,0,50,1
37,0,0,2,1,1,12,0
47,0,0,1,0,0,40,0
48,0,4,2,1,1,40,1
50,0,1,2,1,1,40,0
34,0,1,1,1,0,40,0
43,0,0,1,1,0,40,0
62,0,3,1,1,0,70,0
59,1,1,1,1,0,40,0
27,0,2,1,1,0,40,0
38,0,2,1,1,0,40,0
41,0,1,1,1,0,50,1
23,0,0,0,1,1,40,0
24,0,1,0,1,1,40,0
62,0,5,1,1,0,40,1
23,0,2,0,1,0,30,0
25,0,0,0,1,0,65,0
21,0,1,0,0,1,8,0
45,0,1,1,1,0,40,0
47,0,1,0,0,1,35,0
29,0,1,1,1,0,40,0
43,1,2,1,1,0,40,0
24,0,1,0,1,0,30,0
19,0,1,0,1,0,40,0
32,1,2,0,1,0,50,0
26,0,0,1,1,0,50,1
31,0,2,0,2,0,40,0
29,0,2,1,1,0,50,0
39,0,0,2,1,0,40,1
40,0,1,1,1,0,45,1
51,0,1,2,1,0,45,0
22,0,0,0,1,1,20,0
23,0,2,0,1,1,40,0
65,0,1,1,1,0,16,0
26,1,2,1,1,0,40,0
55,0,4,1,1,0,50,1
33,0,0,0,1,0,60,1
33,1,0,1,1,1,60,0
37,0,2,0,0,1,40,0
24,0,2,0,1,0,50,0
57,0,0,1,0,0,40,1
67,0,0,1,1,0,35,0
50,0,1,2,2,0,40,0
45,0,4,1,1,0,36,1
54,0,0,1,1,0,40,1
26,0,2,0,1,0,30,0
60,0,0,1,1,0,40,1
46,0,3,1,1,0,60,1
26,0,1,1,1,1,35,0
38,1,0,1,1,0,40,0
37,0,0,0,2,1,40,0
44,0,1,1,1,0,40,0
31,0,0,0,4,1,35,0
51,0,0,1,1,0,40,0
52,0,2,1,1,1,60,1
45,0,0,1,1,1,40,0
67,1,0,2,1,1,24,0
57,0,1,1,1,0,50,1
28,0,0,0,1,1,48,0
54,0,0,1,1,0,50,1
52,0,0,2,0,1,38,0
42,0,2,1,1,0,45,1
48,0,4,1,1,0,40,1
33,0,1,1,0,0,40,0
30,0,0,1,1,0,40,0
35,0,2,1,1,0,55,1
19,0,1,0,1,0,20,0
34,1,0,1,1,0,40,0
41,0,0,1,0,0,40,1
44,0,2,1,1,0,50,1
47,0,0,1,1,0,48,0
18,0,1,0,1,0,16,0
49,1,0,1,1,0,40,0
44,0,2,1,1,0,40,1
43,0,2,0,1,0,40,0
44,0,0,1,0,0,40,0
52,0,0,1,1,0,40,0
46,0,3,1,1,0,60,1
43,0,1,0,1,0,50,0
20,0,1,0,1,0,20,0
43,0,4,2,1,0,50,0
24,0,1,0,1,0,40,0
27,2,1,1,1,0,50,0
32,0,0,1,1,0,40,0
37,0,0,2,1,1,12,0
26,0,0,1,1,0,60,0
43,0,2,1,1,0,60,1
50,0,0,1,1,1,40,0
37,0,0,1,1,0,45,1
43,0,0,0,0,1,45,0
37,0,0,1,1,0,50,1
44,0,5,1,1,0,40,1
25,0,0,0,1,1,40,0
19,0,0,0,1,0,50,0
44,0,1,1,1,0,50,0
51,0,0,1,0,0,40,1
49,0,0,1,1,1,43,0
35,0,1,1,1,0,40,0
44,0,0,2,1,0,45,0
54,0,4,1,1,0,60,0
37,0,1,2,0,1,35,0
18,0,1,0,1,1,15,0
24,0,1,1,1,0,40,0
29,0,0,2,1,1,50,0
35,0,0,0,1,0,40,0
56,0,0,1,1,0,48,1
24,0,2,0,2,0,45,0
43,0,4,1,1,0,40,1
73,0,0,3,1,1,15,0
47,2,1,1,1,0,40,0
38,0,2,1,1,0,40,1
31,0,0,1,0,0,40,0
39,0,1,2,3,1,40,0
42,0,2,2,1,1,40,0
41,0,4,1,2,0,45,1
35,0,2,1,1,0,45,1
38,0,0,1,1,0,45,0
31,0,0,2,1,1,40,0
51,1,0,1,1,0,70,0
38,0,2,2,1,0,48,1
40,1,1,1,1,0,42,1
21,0,0,0,1,1,30,0
44,0,1,2,1,0,40,0
55,0,0,1,1,0,40,1
29,0,0,2,1,0,45,0
49,0,4,1,1,1,50,1
24,0,4,0,1,0,90,0
46,0,1,0,0,0,40,0
26,0,0,0,0,0,40,0
35,0,2,0,1,0,38,0
26,0,2,0,1,0,40,0
21,0,0,0,1,1,16,0
45,0,2,2,1,0,45,1
57,1,0,1,1,0,72,0
30,0,2,1,1,0,40,1
38,0,2,0,1,1,40,0
42,0,1,3,1,1,55,0
32,0,2,0,1,0,40,0
20,0,0,0,1,1,40,0
27,0,0,0,1,1,35,0
40,0,0,0,1,1,40,0
38,0,0,2,1,0,60,0
37,0,0,2,1,1,40,0
25,0,2,1,1,1,40,0
19,0,1,0,1,1,10,0
42,0,1,1,1,1,50,1
41,0,2,2,1,1,40,0
46,0,4,2,1,1,50,1
49,0,2,1,1,1,20,1
24,0,0,0,0,0,40,0
71,0,0,1,1,0,20,0
26,0,1,1,1,0,40,1
29,0,0,1,1,0,40,0
50,0,1,1,1,0,50,1
49,0,0,1,0,1,40,1
59,1,0,3,1,0,40,0
43,0,1,1,1,0,40,1
38,0,2,1,1,0,40,1
37,0,0,1,1,0,40,0
39,0,2,1,1,0,50,1
42,1,2,1,1,1,45,1
35,1,4,1,1,1,35,1
39,0,4,1,2,0,40,1
45,0,4,0,2,1,40,0
31,0,1,1,0,0,40,0
33,0,0,1,1,0,40,1
32,0,2,0,1,0,40,0
50,2,0,1,1,0,40,1
28,0,2,1,1,0,40,0
38,0,1,3,0,1,40,0
52,0,0,2,1,1,38,0
41,0,0,0,1,0,40,0
32,0,0,1,1,0,49,0
57,0,0,1,1,0,60,0
51,0,2,1,1,0,56,1
49,0,0,1,1,0,40,1
22,0,0,0,0,0,40,0
46,1,0,1,1,0,40,0
48,0,0,2,1,1,40,0
52,0,0,1,1,0,40,0
19,0,1,0,1,0,36,0
51,0,0,1,1,0,84,1
51,0,2,2,1,0,40,1
37,1,0,2,0,1,35,0
19,0,1,0,1,1,30,0
45,0,0,2,1,1,55,0
52,0,0,3,1,1,40,0
46,1,1,1,1,0,24,0
56,0,0,0,1,0,40,0
23,0,0,0,1,1,40,0
58,0,4,1,1,0,40,0
70,0,0,1,1,0,30,0
30,0,1,2,1,0,40,0
45,0,2,1,2,0,40,0
23,0,1,0,1,0,44,0
34,1,1,1,1,0,40,0
38,0,2,1,1,1,40,0
45,2,0,0,0,0,40,0
21,0,1,0,1,1,40,0
34,0,2,0,1,1,40,0
21,0,0,1,1,0,40,0
28,0,2,2,1,0,50,0
25,1,2,0,1,1,40,0
18,0,0,0,1,1,8,0
26,0,0,0,1,0,24,0
23,0,0,2,1,0,40,0
46,0,1,1,1,0,40,0
61,1,2,1,1,0,50,1
25,0,0,0,1,0,40,0
38,1,0,1,2,0,54,1
23,0,1,0,1,0,20,0
36,2,0,2,1,1,48,0
31,0,0,0,0,0,40,0
31,0,1,1,1,0,65,1
21,0,1,0,1,0,10,0
63,0,1,1,0,0,40,1
30,0,1,2,1,1,45,0
24,0,0,0,1,0,40,0
42,0,2,1,1,0,40,1
27,2,2,0,0,0,48,0
27,1,1,0,1,0,40,0
22,0,0,0,1,1,45,0
68,0,0,0,1,1,40,0
25,0,1,1,1,1,15,0
62,0,1,3,1,1,16,0
26,0,0,2,1,0,40,0
34,0,4,1,1,0,55,1
68,0,1,3,1,0,40,0
45,0,2,1,1,0,55,0
25,0,0,1,1,0,45,0
23,0,2,0,1,0,50,0
29,0,1,0,4,0,40,0
31,0,0,0,1,0,50,0
26,0,0,0,1,1,40,0
39,0,1,1,1,0,50,1
44,0,0,1,1,0,40,1
45,1,4,2,1,1,45,0
39,0,0,0,1,0,48,0
42,1,4,1,1,0,60,1
47,0,2,1,1,0,70,0
25,1,2,0,1,0,35,0
35,0,2,0,1,1,40,0
38,0,4,1,0,0,40,1
44,0,1,1,1,0,18,1
27,0,2,0,1,1,40,0
30,0,2,0,1,0,55,1
30,0,2,0,1,0,48,0
45,0,0,1,1,0,45,0
20,0,0,0,1,0,40,0
57,0,4,0,1,0,80,0
43,0,1,2,1,0,48,0
25,0,0,1,1,1,48,1
25,0,0,1,1,0,40,0
90,0,2,1,1,0,45,0
35,0,2,1,1,1,40,0
26,1,0,0,1,1,40,0
39,0,1,1,1,0,45,0
24,1,0,2,0,1,40,0
46,0,0,1,1,1,40,1
37,0,4,1,1,0,60,1
57,0,4,2,1,1,40,0
40,0,4,1,1,0,40,1
77,1,0,1,1,0,6,0
30,0,2,0,0,0,40,0
21,0,0,1,1,0,40,0
68,0,0,1,1,0,40,0
64,0,0,3,1,1,38,0
26,0,2,0,1,1,50,0
32,0,1,1,1,0,40,1
32,0,0,0,1,0,38,0
51,1,4,1,1,0,40,1
50,0,4,1,1,0,45,1
49,0,2,1,1,0,50,1
28,0,2,0,1,0,20,0
29,0,0,2,1,1,36,0
21,0,1,0,1,0,30,0
28,0,0,0,0,1,40,0
35,0,1,0,1,0,40,0
26,0,4,0,1,0,40,1
30,0,0,1,1,0,55,0
33,0,0,1,1,0,20,0
40,0,2,1,2,0,40,1
23,0,2,0,1,0,40,0
35,0,1,0,1,1,40,0
53,1,3,2,1,1,50,0
49,2,0,1,1,0,40,1
31,0,2,0,0,1,40,0
36,0,0,1,1,0,40,1
29,0,0,0,1,0,48,0
34,0,0,1,1,0,50,0
30,0,1,0,0,1,35,0
19,0,0,0,1,1,45,0
26,0,0,0,1,0,40,0
47,0,1,0,1,0,70,1
50,0,0,2,1,0,38,0
30,0,2,0,1,1,45,1
44,0,1,2,1,0,50,0
49,0,0,1,1,0,60,1
37,0,2,1,1,0,55,1
35,0,0,0,1,0,35,0
28,0,1,0,1,1,40,0
27,0,0,0,0,0,30,0
57,0,1,0,0,1,40,0
28,0,0,0,1,0,70,0
23,0,1,1,1,1,50,0
31,0,2,0,1,1,40,0
23,0,1,0,1,1,20,0
31,0,1,0,1,1,40,0
27,1,2,0,1,1,40,0
30,0,2,1,1,0,45,0
31,0,3,0,1,1,80,0
34,0,4,0,1,0,60,0
57,2,0,0,1,0,40,0
39,0,4,1,1,0,40,1
36,0,5,0,1,0,40,0
32,0,1,2,1,0,40,0
36,0,2,1,1,0,40,0
35,0,0,0,1,0,40,0
44,2,1,1,1,0,40,0
47,0,0,1,0,0,40,0
36,0,1,1,1,0,40,1
23,0,2,0,1,0,40,0
41,0,1,1,1,0,16,0
53,0,2,2,1,0,70,0
53,0,1,0,1,0,40,0
28,0,0,1,1,0,42,1
24,0,2,1,1,1,40,0
22,0,1,0,1,1,20,0
53,0,2,1,1,0,50,1
24,0,1,0,1,0,50,0
20,0,0,0,1,1,40,0
34,0,0,1,1,0,40,0
19,0,0,0,1,0,30,0
47,0,0,2,2,1,40,0
22,0,2,0,1,1,40,0
42,1,4,1,1,0,40,1
60,0,1,2,1,1,40,0
32,0,0,0,1,1,40,0
46,0,0,1,1,0,40,1
66,0,0,3,1,1,40,0
37,0,2,1,2,1,30,1
34,0,1,2,1,0,44,0
45,0,2,0,1,0,46,0
51,1,1,1,0,0,40,1
36,1,1,1,1,0,40,1
25,2,0,0,0,0,40,0
51,0,0,2,1,1,38,0
19,0,0,0,1,0,45,0
47,0,1,1,1,0,45,0
34,0,2,1,1,0,40,1
42,0,0,2,1,0,45,0
37,0,4,1,1,0,60,1
25,0,0,0,1,0,36,0
31,2,0,1,1,1,40,1
37,0,0,1,1,0,44,1
35,0,1,2,1,0,50,0
51,0,2,1,1,0,47,1
49,0,1,1,1,0,40,1
26,0,2,0,2,0,16,0
56,1,0,2,1,1,46,0
52,0,1,1,1,0,45,1
30,0,0,2,1,1,40,0
35,0,1,1,2,0,40,0
42,0,0,1,1,0,40,1
26,0,1,1,0,1,35,0
58,1,0,1,1,0,40,0
66,0,1,1,1,0,40,1
30,0,0,1,1,0,60,1
45,0,1,1,1,1,35,1
57,0,0,0,1,1,40,0
25,0,2,0,1,0,40,0
37,0,0,2,1,0,55,0
45,1,4,2,1,1,30,0
39,0,0,0,1,0,40,0
42,0,0,1,1,1,53,0
20,0,0,0,1,1,40,0
23,0,0,0,0,0,16,0
25,0,2,0,1,0,40,0
24,0,0,0,1,0,45,0
35,0,0,0,1,0,70,0
44,1,0,1,0,1,38,1
41,1,4,2,1,1,60,0
31,0,0,0,1,1,40,0
27,0,4,0,1,1,25,0
44,0,0,0,2,1,40,0
61,0,1,0,1,1,40,0
42,2,1,2,1,1,40,0
46,0,0,0,1,1,28,0
46,0,2,1,1,0,50,1
54,1,4,3,1,1,38,0
49,0,0,3,1,0,40,0
56,1,1,3,1,1,40,0
52,0,4,2,1,1,40,0
34,0,0,1,1,0,40,0
58,0,0,1,1,0,40,0
29,0,1,1,1,0,55,0
30,0,1,0,1,0,48,0
44,0,4,1,1,0,35,1
26,0,1,1,0,0,40,0
41,0,0,1,1,0,40,1
21,0,1,0,1,1,37,0
22,0,1,0,0,1,15,0
47,0,0,1,1,0,40,0
45,0,2,1,1,0,40,1
38,0,0,1,1,0,50,0
41,0,0,1,1,0,40,0
42,0,0,1,1,0,48,0
27,0,2,1,1,1,40,1
60,0,1,1,1,0,45,0
64,1,0,2,1,1,35,0
34,0,2,1,1,0,40,1
46,0,0,2,1,0,40,0
24,0,2,0,1,0,65,0
29,0,1,0,1,0,30,0
74,2,1,3,1,1,18,0
22,0,1,0,1,1,40,0
32,0,2,1,1,0,40,0
39,0,0,1,1,0,40,0
49,0,1,1,1,0,40,1
25,0,2,0,1,1,40,0
50,0,2,1,1,1,40,1
44,0,0,1,1,0,40,0
55,0,2,3,1,1,40,0
49,1,2,0,1,1,50,0
47,0,0,1,0,1,40,1
45,0,0,1,1,0,40,1
35,0,0,0,0,1,40,0
49,1,0,3,0,0,40,0
27,0,0,0,1,1,42,0
42,0,0,1,1,0,40,0
33,0,1,1,1,0,48,1
23,0,1,0,1,1,40,0
45,0,4,1,1,0,50,1
34,0,0,0,0,1,40,0
53,0,0,2,1,1,37,0
36,0,2,0,1,1,40,0
45,0,0,0,0,0,40,0
60,0,0,1,1,1,40,1
35,0,1,0,1,1,40,0
36,0,1,1,1,0,52,0
38,2,3,1,1,0,50,1
63,2,1,2,1,1,40,0
51,0,1,1,1,0,40,1
64,1,0,2,1,1,40,0
20,0,1,0,1,0,40,0
44,2,2,1,2,0,40,1
39,0,2,2,1,1,48,0
44,0,5,1,1,0,55,1
22,2,1,0,1,1,40,0
20,0,0,0,1,1,25,0
29,0,4,1,1,0,40,1
38,1,2,0,2,0,40,0
25,0,0,0,1,0,40,0
27,0,2,1,1,0,50,0
31,0,1,2,1,0,60,0
43,0,1,1,1,0,50,1
32,1,0,0,0,1,37,0
44,0,0,1,1,0,40,0
38,0,0,2,1,0,40,0
19,0,1,0,1,1,10,0
41,0,1,1,1,0,40,0
48,0,0,1,1,0,40,0
23,0,1,1,1,0,40,0
42,0,0,1,1,0,40,0
29,1,3,0,1,1,70,0
31,0,0,1,1,0,40,1
27,1,2,0,1,1,40,0
29,0,5,0,1,0,40,0
23,0,2,0,1,1,45,0
41,0,4,1,2,0,55,1
46,1,2,1,1,0,35,1
34,0,1,1,0,1,25,0
18,0,0,0,1,1,15,0
46,0,0,2,1,0,37,0
52,0,1,1,1,0,40,1
56,0,0,2,1,1,40,0
31,0,2,2,1,1,45,0
26,0,1,2,1,0,60,0
90,0,1,0,2,0,35,0
45,0,2,1,1,0,40,1
30,0,2,1,1,1,40,1
42,0,1,1,1,0,40,0
20,0,1,0,1,0,35,0
53,0,2,1,1,0,40,1
42,0,1,1,1,0,40,1
26,0,2,1,1,1,40,1
40,0,2,1,1,1,40,0
58,0,1,3,1,0,40,0
41,0,2,1,1,0,40,0
40,0,1,0,1,0,40,0
45,1,1,1,1,0,40,1
22,0,0,0,1,0,55,0
63,2,4,1,1,0,50,1
39,0,2,1,1,0,50,1
37,0,1,3,1,0,40,0
32,0,1,2,1,0,50,0
53,2,1,1,2,1,40,1
51,0,1,1,1,0,65,1
19,0,1,0,1,1,20,0
23,0,0,0,1,1,40,0
36,0,4,1,2,0,40,1
44,0,4,1,1,0,40,1
29,0,2,1,1,0,40,1
25,2,1,0,0,0,40,0
31,0,2,0,1,1,50,1
37,0,2,1,1,0,40,1
33,0,2,1,1,0,40,0
47,0,0,1,1,0,40,1
34,0,2,1,1,0,70,0
26,0,3,1,1,0,60,1
36,0,1,1,1,0,44,1
28,0,0,0,1,0,40,0
22,0,0,0,0,0,40,0
25,0,0,0,1,0,40,0
57,0,1,1,1,0,40,0
55,0,5,0,1,0,40,0
20,0,0,2,0,1,40,0
43,0,0,0,0,1,44,0
54,0,0,1,1,0,40,1
42,0,1,2,1,0,40,0
19,0,1,0,1,1,30,0
37,0,2,1,1,0,50,0
36,1,2,1,1,0,40,0
22,0,2,0,1,0,55,0
35,0,1,1,1,0,40,0
20,0,0,0,1,0,45,0
18,0,1,0,1,1,40,0
53,0,4,0,1,1,54,1
19,0,0,0,1,1,35,0
34,0,0,2,1,0,30,0
20,0,1,0,3,0,40,0
57,0,2,1,1,0,40,1
54,0,1,1,1,0,50,0
48,0,1,1,1,0,40,1
45,0,0,0,1,0,40,0
27,0,1,0,1,0,40,0
36,1,1,2,1,1,65,0
33,0,1,0,2,0,40,0
50,0,1,0,1,0,40,0
44,0,2,2,1,0,50,1
39,1,4,1,1,0,40,1
24,0,1,0,1,1,40,0
35,0,0,0,1,0,40,0
68,0,0,3,1,1,30,0
34,0,0,1,1,0,44,1
41,0,0,0,1,1,40,0
60,0,0,1,1,0,40,1
35,0,3,1,2,0,35,0
26,0,2,0,1,0,40,0
44,1,1,0,0,1,40,0
20,0,1,0,1,1,24,0
54,1,1,2,1,1,40,0
19,0,0,0,1,0,3,0
31,0,1,1,3,0,40,0
29,0,0,2,1,1,25,0
29,1,0,0,0,1,40,0
46,0,2,2,1,1,40,0
48,0,0,2,1,1,37,0
37,0,0,2,1,1,40,0
39,0,0,1,1,0,40,0
64,0,2,1,1,0,40,1
39,0,0,1,1,0,44,1
48,0,0,2,1,1,55,0
46,0,0,2,1,1,40,0
42,0,2,2,1,0,40,0
50,2,4,1,1,0,40,1
24,0,2,0,1,1,40,0
41,0,1,1,1,0,50,0
40,0,5,1,1,0,40,1
27,0,0,1,1,0,40,0
55,0,0,2,1,1,40,0
54,0,1,2,1,1,48,0
36,0,0,2,1,0,48,0
26,0,0,0,1,1,40,0
38,0,0,2,1,0,50,0
50,0,2,1,1,0,40,1
32,0,1,1,1,0,60,1
57,0,2,1,1,0,40,1
20,0,0,0,0,0,40,0
27,0,1,0,1,1,40,0
52,0,0,2,1,1,50,0
42,0,0,2,0,0,35,0
70,0,1,0,1,1,6,0
47,0,2,1,2,0,40,1
29,0,1,1,1,0,45,1
51,0,2,1,1,0,60,1
28,0,0,0,0,1,40,0
35,0,2,1,1,0,40,0
41,1,0,2,2,1,40,0
34,0,2,0,1,1,45,0
49,2,4,0,1,0,56,1
21,0,1,0,1,1,25,0
20,0,1,0,1,1,25,0
27,0,1,0,0,0,40,0
38,0,1,2,1,1,40,0
24,0,0,0,1,0,40,0
34,0,1,0,1,0,65,0
47,0,0,1,1,0,50,1
34,0,1,1,0,0,40,1
25,0,1,1,1,0,50,0
54,0,0,3,1,0,40,0
35,0,0,2,1,1,50,0
24,0,1,1,1,0,70,1
26,0,1,0,2,1,35,0
43,0,5,1,1,1,40,0
20,0,1,0,1,1,40,0
41,0,0,1,1,0,40,0
51,0,1,1,1,0,40,0
27,0,0,0,4,1,40,0
36,0,0,1,1,0,40,0
25,0,1,0,1,0,60,0
55,0,2,1,1,0,50,1
22,1,1,0,1,1,21,0
43,0,1,1,1,1,15,0
46,0,0,2,1,0,45,0
54,2,0,0,1,1,20,0
19,0,1,0,0,0,30,0
24,0,0,1,1,0,40,0
34,0,2,1,1,0,50,1
48,0,0,2,1,1,52,0
47,0,0,1,1,0,25,0
52,0,0,1,1,0,60,1
41,0,2,1,1,0,50,1
51,0,0,2,1,1,40,0
36,0,2,1,2,0,45,0
33,0,1,1,1,0,50,1
46,0,2,1,1,0,45,1
50,0,0,2,2,1,40,0
33,0,1,1,1,0,40,0
39,0,4,0,0,0,52,1
41,0,0,1,1,0,50,1
32,0,2,0,1,0,55,0
56,2,0,1,3,0,40,0
24,0,0,2,1,1,45,1
31,0,0,1,4,0,40,0
45,0,2,1,1,0,55,1
23,0,1,0,1,1,40,0
25,0,0,1,0,0,30,0
19,0,0,0,1,0,45,0
41,0,2,1,1,0,40,1
74,0,3,3,0,1,20,0
23,0,0,0,1,1,40,0
41,2,0,1,1,0,40,1
25,0,4,0,1,0,20,0
42,0,0,1,3,0,60,0
24,0,2,0,1,1,40,0
52,2,0,1,1,0,40,1
32,0,0,0,1,0,60,0
54,0,0,1,1,0,45,0
32,0,2,1,1,0,40,1
33,0,2,1,1,1,40,1
42,1,2,2,1,1,50,0
19,0,0,0,1,1,40,0
46,0,1,1,1,0,40,0
32,0,1,0,1,1,50,0
28,0,0,1,1,1,40,0
23,0,0,0,0,1,40,0
43,0,4,1,1,0,50,0
34,0,2,1,1,0,40,1
19,0,1,0,2,0,40,0
37,0,1,1,2,0,55,0
27,0,2,0,2,1,40,0
18,0,0,0,1,1,24,0
31,0,1,3,1,1,40,0
49,0,0,1,1,0,50,0
26,2,3,1,1,0,60,0
48,0,0,1,1,0,45,1
39,0,0,1,0,0,40,0
40,0,2,2,1,1,40,1
70,0,2,1,1,0,70,1
20,0,0,0,1,0,43,0
49,0,1,3,1,1,40,1
51,0,0,1,1,0,40,1
38,0,3,0,1,0,50,0
34,0,0,1,1,0,40,0
33,0,1,0,1,0,40,0
31,0,1,0,1,1,45,0
64,0,1,3,1,1,40,0
26,1,2,1,1,0,28,0
55,0,1,1,1,0,40,0
61,1,2,1,1,0,40,0
37,0,0,1,1,0,40,1
78,1,2,1,1,0,15,0
27,2,1,0,0,1,40,0
49,0,0,2,1,0,42,0
42,0,2,1,1,0,58,0
46,1,0,1,1,0,40,0
24,0,2,0,1,0,40,0
27,0,1,1,1,0,70,0
47,0,0,1,1,0,55,1
18,0,1,2,1,0,15,0
48,0,0,1,1,0,50,0
34,0,0,0,1,1,40,0
56,2,2,1,1,0,40,0
21,0,1,0,1,1,25,0
40,0,0,2,1,1,40,0
27,1,0,1,1,0,50,0
46,0,0,2,1,1,30,0
23,0,0,0,1,1,40,0
50,0,1,1,1,0,45,1
19,0,1,0,1,0,50,0
20,0,0,0,1,0,40,0
39,0,1,2,1,1,40,1
42,0,2,2,1,0,45,0
51,0,2,2,3,0,50,0
39,0,0,1,1,0,50,1
40,1,1,0,3,1,35,0
34,0,1,1,1,0,55,1
26,0,0,0,1,1,40,0
45,1,2,2,1,1,50,1
28,0,4,0,1,1,40,1
30,2,2,0,1,0,40,1
32,0,0,0,1,1,40,0
19,0,1,0,1,1,25,0
21,0,0,0,1,0,35,0
54,0,0,1,0,1,20,0
62,0,3,1,1,0,30,1
25,0,1,0,1,0,48,0
32,0,0,1,1,0,40,1
26,0,1,0,1,0,40,0
37,1,0,1,1,0,40,1
58,0,0,2,1,1,40,0
37,0,1,1,1,1,45,1
41,0,0,0,1,1,40,0
38,0,2,1,1,0,40,1
42,0,0,2,0,0,35,0
43,0,1,1,1,0,40,1
34,0,0,1,0,0,40,0
57,0,1,2,1,1,10,0
32,0,1,1,1,0,55,0
43,0,2,1,1,0,65,1
24,0,1,0,1,1,40,0
43,1,4,1,1,0,60,1
22,0,0,0,1,0,40,0
48,0,0,1,1,0,50,1
51,0,0,1,1,0,45,1
24,2,0,0,1,1,40,0
19,0,0,0,1,1,40,0
34,0,1,2,1,1,30,0
24,0,0,0,1,0,40,0
41,0,2,1,1,0,48,1
24,0,0,2,1,1,38,0
22,1,1,0,1,0,40,0
32,2,1,2,1,1,40,0
41,0,2,2,1,1,55,0
20,0,1,0,1,0,35,0
31,0,0,0,0,0,40,0
55,0,2,1,1,0,18,1
26,0,2,0,1,0,40,0
40,0,0,2,1,0,60,0
59,0,1,1,1,0,34,0
61,0,1,1,1,0,45,1
31,0,0,0,0,1,40,0
43,2,4,2,1,0,60,1
30,0,1,1,1,0,50,0
20,0,1,0,1,1,50,0
64,0,1,3,1,1,40,0
55,0,0,2,1,1,40,0
34,0,0,2,1,0,55,0
61,0,0,3,1,1,35,0
28,0,2,1,1,0,40,0
34,0,0,2,0,1,40,0
26,0,2,0,1,0,45,0
36,0,2,1,1,0,38,0
47,0,2,1,1,0,40,1
35,0,1,1,1,0,60,0
33,0,4,0,1,0,20,0
44,0,0,3,0,1,30,0
41,0,0,2,1,1,30,0
30,0,2,0,1,1,40,0
53,0,0,3,0,1,20,0
40,0,0,1,1,1,20,0
24,0,1,0,1,0,24,0
27,0,2,0,1,0,40,0
41,0,4,0,1,1,40,0
31,0,0,0,1,1,40,0
32,2,2,1,1,0,40,0
22,0,1,0,1,0,48,0
39,0,2,1,0,0,30,0
38,0,0,1,1,1,55,0
23,0,1,0,1,0,40,0
36,0,4,1,1,0,60,1
63,1,0,1,1,0,55,0
39,0,1,1,1,0,48,0
29,0,2,0,2,1,40,0
40,0,0,2,1,0,40,0
44,0,3,0,1,0,40,1
45,1,3,2,0,1,40,0
41,1,1,1,1,0,40,1
50,0,1,1,1,0,45,1
48,0,2,1,1,0,50,0
36,0,1,1,1,0,60,1
21,0,1,0,1,1,37,0
27,0,1,0,1,0,40,0
47,0,4,1,1,0,40,1
35,0,2,1,1,0,55,0
29,0,1,1,1,1,25,0
30,0,0,2,1,0,40,0
30,0,1,1,1,0,40,0
28,0,0,0,0,0,40,0
47,1,0,1,1,0,60,1
29,0,0,0,0,0,40,0
31,0,0,0,1,0,40,0
53,0,2,1,0,0,40,0
45,0,4,2,1,1,50,1
71,0,-1,3,0,0,10,0
39,0,0,1,1,0,50,1
19,2,0,1,1,1,40,0
34,1,2,2,1,1,40,0
36,0,0,1,1,0,45,0
40,0,0,1,1,1,40,0
56,0,3,1,1,0,16,0
21,0,0,0,1,1,40,0
48,0,2,1,1,0,45,1
46,0,0,1,1,0,40,1
29,1,4,0,2,0,40,0
22,0,0,2,1,1,30,0
47,0,0,1,1,0,48,1
43,0,0,1,1,0,40,0
42,0,1,1,1,0,40,0
